"SIF_STR","NAZIV","NASLOV","POSTA","KRAJ","TEKST","NAZIV1","SKUP","X","Y","TOT_DIST_km","TOT_TIME_min","TOT_TIME_h_min"
3897,"KOMUNALA RIBNICA 1.8m3","GORIČA VAS 11A",1310,"RIBNICA","SLOPAK, INTERSEROH - KOMUNALE","PE LJUBLJANA","1310 GORIČA VAS 11A","14,73538686","45,73192818",87,111,01:51
3897,"KOMUNALA RIBNICA 1.8m3","GORIČA VAS 11A",1310,"RIBNICA","SLOPAK, INTERSEROH - KOMUNALE","PE LJUBLJANA","1310 GORIČA VAS 11A","14,73538686","45,73192818",87,111,01:51
2523,"KOMUNALA ŠKOFJA LOKA","KIDRIČEVA CESTA 43a",4220,"ŠKOFJA LOKA","SLOPAK, INTERSEROH - KOMUNALE","PE LJUBLJANA","4220 KIDRIČEVA 43A","14,32298367","46,17223587",46,99,01:39
6597,"KOMUNALA SLOVENSKE KONJICE, d.o.o. - nabava","CELJSKA CESTA 3",3210,"SLOVENSKE KONJICE","OSTALO","PE LJUBLJANA","3210 CELJSKA CESTA 3","15,42251181","46,33873191",198,189,03:09
6228,"KOMUNALA TRŽIČ d.o.o. - embalaža","MLAKA 6",4290,"TRŽIČ","SLOPAK, INTERSEROH - KOMUNALE","PE LJUBLJANA","4290 MLAKA 6","14,2949564","46,34989954",87,96,01:36
6228,"KOMUNALA TRŽIČ d.o.o. - ostalo","MLAKA 6",4290,"TRŽIČ","SLOPAK, INTERSEROH - KOMUNALE","PE LJUBLJANA","4290 MLAKA 6","14,2949564","46,34989954",87,96,01:36
4146,"KOMUNALA ŽIRI-FRELIH s.p.","GOROPEKE 10",4226,"ŽIRI","SLOPAK, INTERSEROH - KOMUNALE","PE LJUBLJANA","4226 GOROPEKE 10","14,13073998","46,03191652",107,129,02:09
3032,"KOMUNALNA ZBORNICA","STEGNE 21",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 STEGNE 21","14,48340367","46,08657742",10,22,00:22
3761,"KOMUNALNO PODJETJE CERKNICA","NOTRANJSKA CESTA 44",1380,"CERKNICA","SLOPAK, INTERSEROH - KOMUNALE","PE LJUBLJANA","1380 NOTRANJSKA CESTA 44","14,36346052","45,7979623",94,109,01:49
3837,"KOMUNALNO PODJETJE PRODNIK","SAVSKA CESTA 34",1230,"DOMŽALE","OSTALO","PE LJUBLJANA","1230 SAVSKA CESTA 34","14,59420268","46,13349512",24,40,00:40
6142,"KONGO HOTEL & CASINO d.d.","LJUBLJANSKA CESTA 65",1290,"GROSUPLJE","OSTALO","PE LJUBLJANA","1290 LJUBLJANSKA CESTA 65","14,65699529","45,96793588",31,46,00:46
4312,"KONTROLA ZRAČNEGA PROMETA","KOTNIKOVA 19a",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 KOTNIKOVA 19A","14,51214354","46,05629123",3,7,00:07
2241,"KONUS KONEX","MESTNI TRG 18",3210,"SLOVENSKE KONJICE","OSTALO","PE LJUBLJANA","3210 MESTNI TRG 18","15,42787826","46,3389188",199,190,03:10
4650,"KONZULAT REPUBLIKE INDONEZIJE","PREŠERNOVA 11",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 PREŠERNOVA 11","14,49711233","46,04922614",10,40,00:40
2734,"KOPIRNICA BARBA","POKOPALIŠKA 13",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 POKOPALIŠKA 13","14,53420057","46,05831739",1,2,00:02
4446,"KOROTAN d.d.","LIKOZARJEVA 3",1000,"LJUBLJANA","KRATER","PE LJUBLJANA","1000 LIKOZARJEVA 3","14,50443441","46,05992024",5,20,00:20
4552,"KORUM d.o.o.","BRNČIČEVA ULICA 13",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1231 BRNČIČEVA ULICA 13","14,54086894","46,09908549",15,23,00:23
6641,"KOŠARKARSKA ZVEZA SLOVENIJE","LESKOŠKOVA ULICA 12",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 LESKOŠKOVA 12","14,5567905","46,06503812",9,14,00:14
2688,"KOTEKS","AGROKOMBINATSKA ULICA 80",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 AGROKOMBINATSKA 80","14,61118445","46,06850135",21,45,00:45
4768,"KOVINOLIČARSTVO ŠEMOLE","LITIJSKA CESTA 307/B",1000,"LJUBLJANA","SLOPAK - KU 2","PE LJUBLJANA","1261 LITIJSKA 307B","14,59998546","46,04034521",23,36,00:36
5381,"KOVINOPLASTIKA LOŽ, d.d. - slopak","CESTA 19. OKTOBRA 57",1386,"STARI TRG PRI LOŽU","SLOPAK - KU 2","PE LJUBLJANA","1386 CESTA 19. OKTOBRA 57","14,46870757","45,72253632",125,154,02:34
5728,"KOVINOSTRUGARSTVO MEDIČ STANE, s.p. - slopak","TOMINŠKOVA ULICA 7",1231,"LJ-ČRNUČE","SLOPAK - KU 2","PE LJUBLJANA","1231 TOMINŠKOVA ULICA 7","14,56037052","46,09779421",16,25,00:25
3010,"KOVIS LIVARNA d.o.o. - ostalo","ŽELEZARSKA CESTA 3",3220,"ŠTORE","OSTALO","PE LJUBLJANA","3220 ŽELEZARSKA CESTA 3","15,3211535","46,22029889",162,168,02:48
3511,"KPL RAST LJUBLJNA","LITIJSKA CESTA 7",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 LITIJSKA 7","14,84083476","46,04782266",75,117,01:57
3473,"KPL-GRADNJE RAST INŽINERING dd","TBILISIJSKA ULICA 61",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 TBILISIJSKA ULICA 61","14,47761692","46,03776595",17,71,01:11
5855,"KPMG POSLOVNO SVETOVANJE, d.o.o.","ŽELEZNA CESTA 8A",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 ŽELEZNA 8A","14,51371617","46,06119263",2,6,00:06
2687,"KPMG SLOVENIJA d.o.o.","ŽELEZNA CESTA 8A",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 ŽELEZNA 8A","14,51371617","46,06119263",2,6,00:06
2687,"KPMG SLOVENIJA d.o.o.","ŽELEZNA CESTA 8A",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 ŽELEZNA 8A","14,51371617","46,06119263",2,6,00:06
6042,"KRAFT PRO D.O.O","MALA ULICA 1",1354,"HORJUL","OSTALO","PE LJUBLJANA","1354 MALA ULICA 1","14,29635206","46,02066372",64,100,01:40
2948,"KRALJ FRANC-GIKART PAP.GALANT.","BRINJE 2A",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 BRINJE 2A","14,59299668","46,0896817",19,30,00:30
2247,"KRAŠCOMMERCE, d.o.o.","ČOPOVA ULICA 3",1000,"LJUBLJANA","SLOPAK - KU 1","PE LJUBLJANA","1000 ČOPOVA ULICA 3","14,50499833","46,0517438",4,11,00:11
3814,"KRAŠKI ZIDAR d.o.o.","SLAMNIKARSKA 2",1230,"DOMŽALE","OSTALO","PE LJUBLJANA","1230 SLAMNIKARSKA 2","14,59950171","46,13807547",25,43,00:43
4285,"KRČMA PRI BALINU-SLOPAK-KU","SLAPE 52",1260,"LJUBLJANA-POLJE","OSTALO","PE LJUBLJANA","1260 SLAPE 52","14,57826864","46,0503179",15,24,00:24
4286,"KRČMA PRI BALINU-SLOPAK-KU","SLAPE 52",1260,"LJUBLJANA-POLJE","OSTALO","PE LJUBLJANA","1260 SLAPE 52","14,57826864","46,0503179",15,24,00:24
4286,"KRČMA PRI BALINU-SLOPAK-KU","SLAPE 52",1260,"LJ-POLJE","OSTALO","PE LJUBLJANA","1260 SLAPE 52","14,57826864","46,0503179",15,24,00:24
4285,"KRČMA PRI BALINU-SLOPAK-KU","SLAPE 52",1260,"LJ-POLJE","OSTALO","PE LJUBLJANA","1260 SLAPE 52","14,57826864","46,0503179",15,24,00:24
4387,"KRESNICA d.o.o.","ŽIGONOVA 12",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 ŽIGONOVA 12","14,47350814","46,069194",14,49,00:49
5945,"KRISTAN IVANKA - slopak","SNEBERSKA CESTA 42",1000,"LJUBLJANA","SLOPAK - KU 2","PE LJUBLJANA","1000 SNEBERSKA 42","14,57685883","46,07597399",13,21,00:21
2491,"KRO d.o.o.","BARLETOVA CESTA 4",1215,"MEDVODE","OSTALO","PE LJUBLJANA","1215 BARLETOVA CESTA 4","14,4134326","46,13688824",25,56,00:56
3503,"KRO d.o.o.","BARLETOVA CESTA 4",1215,"MEDVODE","OSTALO","PE LJUBLJANA","1215 BARLETOVA CESTA 4","14,4134326","46,13688824",25,56,00:56
2491,"KRO d.o.o.","BARLETOVA CESTA 4",1215,"MEDVODE","OSTALO","PE LJUBLJANA","1215 BARLETOVA CESTA 4","14,4134326","46,13688824",25,56,00:56
3503,"KRO d.o.o.","BARLETOVA CESTA 4",1215,"MEDVODE","OSTALO","PE LJUBLJANA","1215 BARLETOVA CESTA 4","14,4134326","46,13688824",25,56,00:56
6371,"KRO d.o.o. - interseroh","BARLETOVA CESTA 4",1215,"MEDVODE","INTERSEROH","PE LJUBLJANA","1215 BARLETOVA CESTA 4","14,4134326","46,13688824",25,56,00:56
4623,"KRO d.o.o. 5m3","BARLETOVA CESTA 4",1215,"MEDVODE","OSTALO","PE LJUBLJANA","1215 BARLETOVA CESTA 4","14,4134326","46,13688824",25,56,00:56
5065,"KRO, d.o.o. - slopak","BARLETOVA CESTA 4",1215,"MEDVODE","SLOPAK - KU 2","PE LJUBLJANA","1215 BARLETOVA CESTA 4","14,4134326","46,13688824",25,56,00:56
3864,"KUBUS INTERIER, d.o.o. - CISCO SYSTEMS","BRAVNIČARJEVA ULICA 13",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 BRAVNIČARJEVA ULICA 13","14,48105766","46,0843984",10,21,00:21
4902,"KUCLAR FRANC s.p. - SLOPAK","CELOVŠKA CESTA 206",1000,"LJUBLJANA","SLOPAK - KU 2","PE LJUBLJANA","1000 CELOVŠKA CESTA 206","14,48137228","46,07978405",9,20,00:20
3376,"KUD SLOGA ČRNI VRH","ČRNI VRH 84",5274,"ČRNI VRH NAD ID","OSTALO","PE LJUBLJANA","5274 ČRNI VRH 84","14,04395744","45,92585144",110,143,02:23
6074,"KUHINJICA, d.o.o.","PAPIRNIŠKI TRG 4",1260,"LJ-POLJE","OSTALO","PE LJUBLJANA","1260 PAPIRNIŠKI TRG 4","14,59196348","46,05072729",19,30,00:30
6328,"KULTURNO UMETNIŠKO DRUŠTVO SODOBNOST INTERNAT","STARE ČRNUČE 2B",1231,"LJ-ČRNUČE","OSTALO","PE LJUBLJANA","1231 STARE ČRNUČE 2B","14,53040921","46,10169745",14,29,00:29
2248,"KUŠAR COMMERCE d.o.o.","JEŽICA 27",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 JEŽICA 27","14,51038091","46,0935429",12,25,00:25
6249,"KZ DOMŽALE z.o.o. - slopak","INDUSTRIJSKA CESTA 15",1235,"RADOMLJE","SLOPAK - KU 2","PE LJUBLJANA","1235 INDUSTRIJSKA CESTA 15","14,59717072","46,16142484",29,57,00:57
5037,"KZ MEDVODE. Z.O.O.- slopak","CESTA OB SORI 11",1215,"MEDVODE","SLOPAK - KU 2","PE LJUBLJANA","1215 CESTA OB SORI 11","14,41071502","46,13928565",26,57,00:57
6274,"KZ RADOHOVA VAS - slopak","RADOHOVA VAS 12",1296,"ŠENTVID PRI STIČNI","SLOPAK - KU 2","PE LJUBLJANA","1296 RADOHOVA VAS 12","14,86815749","45,94607457",71,90,01:30
6029,"KZ TREBNJE z.o.o. - VRTNI CENTER - slopak","TEMENIŠKA POT 2",8210,"TREBNJE","SLOPAK - KU 2","PE LJUBLJANA","8210 TEMENIŠKA POT 2","15,01144747","45,90676412",92,93,01:33
4842,"LA SCARPA - SLOPAK - TRGOVCI","CANKARJEV TRG 7",1360,"VRHNIKA","SLOPAK - TRGOVCI","PE LJUBLJANA","1360 CANKARJEV TRG 7","14,29836242","45,96673443",45,53,00:53
2166,"LA STORIA TRATTORIA-SLOPAK-KU","LINHARTOVA 3",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 LINHARTOVA 3","14,50975062","46,06384805",5,17,00:17
2600,"LA-MIL","LJUBLJANSKA 67",1330,"KOČEVJE","OSTALO","PE LJUBLJANA","1330 LJUBLJANSKA 67","14,85425066","45,64717847",116,144,02:24
5391,"LABENA . d.o.o - SLOPAK","VEROVŠKOVA 64",1000,"LJUBLJANA","SLOPAK - KU 2","PE LJUBLJANA","1000 VEROVŠKOVA 64","14,50146114","46,07872141",10,35,00:35
5692,"LABOD, d.d. - arhiva","SEIDLOVA CESTA 35",8000,"NOVO MESTO","OSTALO","PE LJUBLJANA","8000 SEIDLOVA CESTA 35","15,17507739","45,81415594",136,135,02:15
3156,"LAH BORIVOJ","LEPODVORSKA 2",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 LEPODVORSKA 2","14,49626932","46,06240402",8,28,00:28
4904,"LAJOVIC - TUBA EMBALAŽA d.d.","VEROVŠKOVA 66",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 VEROVŠKOVA 66","14,50166202","46,07938811",10,35,00:35
8523,"LAJOVIC TUBA EMBALAŽA d.o.o. - kovine","VEROVŠKOVA 66",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 VEROVŠKOVA 66","14,50166202","46,07938811",10,35,00:35
4248,"LAMPIČ s.p.","KOPRSKA 82",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 KOPRSKA 82","14,48252553","46,03646554",16,67,01:07
3289,"LASERPRINT d.o.o.","GOSPOSVETSKA CESTA 13",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 GOSPOSVETSKA CESTA 13","14,50202936","46,05570792",6,22,00:22
4929,"LASSANA d.d.","CANKARJEVA ULICA 3",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 CANKARJEVA 3","14,50279542","46,05241809",4,11,00:11
3307,"LASTNIKI P.S.P.","OPEKARSKA 11-15",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 OPEKARSKA 11","14,50753614","46,03950889",10,40,00:40
2350,"LASTNIKI POSLOVNIH PROSTOROV","LESKOŠKOVA 12",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 LESKOŠKOVA 12","14,5567905","46,06503812",9,14,00:14
3589,"LASTNIKI POSLOVNIH PROSTOROV","LANGUSOVA 4 in TRŽAŠKA 19",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 LANGUSOVA 4","14,49210514","46,045668",12,48,00:48
5835,"LASTNIKI POSLOVNIH PROSTOROV","DALMATINOVA ULICA 2",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 DALMATINOVA ULICA 2","14,50508226","46,05393059",4,10,00:10
4905,"LASTNIKI STAN. IN POSL. PROST.","KADILNIKOVA ULICA 1",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 KADILNIKOVA ULICA 1","14,51320507","46,0797076",8,30,00:30
2727,"LASTNIKI STANOVANJ oz. POSLOVNIH PROSTOROV -","LINHARTOVA 1-9",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 LINHARTOVA 1","14,50971335","46,06367694",5,17,00:17
2705,"LB PROPRIA","TRG REPUBLIKE 3",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 TRG REPUBLIKE 3","14,49970085","46,05020921",9,37,00:37
2994,"LB PROPRIA","TRG REPUBLIKE 3",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 TRG REPUBLIKE 3","14,49970085","46,05020921",9,37,00:37
2705,"LB PROPRIA","TRG REPUBLIKE 3",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 TRG REPUBLIKE 3","14,49970085","46,05020921",9,37,00:37
6039,"LBA d.o.o.","KARLOVŠKA 1E",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 KARLOVŠKA 1E","14,50911312","46,04528316",7,31,00:31
4478,"LDS","SLOVENSKA CESTA 27",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 SLOVENSKA CESTA 27","14,50263862","46,05116674",8,33,00:33
4491,"LEDINEK MIHAEL s.p.","ŠMARNA GORA 4 - ZAVRH 6",1211,"LJ-ŠMARTNO","SLOPAK - KU 1","PE LJUBLJANA","1211 ŠMARNA GORA 4","14,46377317","46,12954974",19,42,00:42
4491,"LEDINEK MIHAEL s.p.","ŠMARNA GORA 4",1211,"LJ.-ŠMARTNO","SLOPAK - KU 1","PE LJUBLJANA","1211 ŠMARNA GORA 4","14,46377317","46,12954974",19,42,00:42
4491,"LEDINEK, s.p.","ŠMARNA GORA 4 - ZAVRH 6",1211,"LJ-ŠMARTNO","SLOPAK - KU 1","PE LJUBLJANA","1211 ŠMARNA GORA 4","14,46377317","46,12954974",19,42,00:42
3835,"LEDO d.o.o.","BRNČIČEVA ULICA 29",1000,"LJUBLJANA","SLOPAK - KU 2","PE LJUBLJANA","1231 BRNČIČEVA ULICA 29","14,54845672","46,09962845",15,24,00:24
5242,"LEK d.d.","KOLODVORSKA 27",1234,"MENGEŠ","OSTALO","PE LJUBLJANA","1234 KOLODVORSKA 27","14,5872012","46,16827252",29,50,00:50
8458,"LEK d.d. 9m3 - kovine","VEROVŠKOVA 57",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 VEROVŠKOVA 57","14,49972066","46,07673436",9,34,00:34
8458,"LEK d.d. 9m3 - kovine","VEROVŠKOVA 57",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 VEROVŠKOVA 57","14,49972066","46,07673436",9,34,00:34
8458,"LEK d.d. 9m3 - kovine","VEROVŠKOVA 57",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 VEROVŠKOVA 57","14,49972066","46,07673436",9,34,00:34
4919,"LEK, d.d. - 5m3 zaprti","VEROVŠKOVA 57",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 VEROVŠKOVA 57","14,49972066","46,07673436",9,34,00:34
4919,"LEK, d.d. - 5m3 zaprti","VEROVŠKOVA 57",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 VEROVŠKOVA 57","14,49972066","46,07673436",9,34,00:34
2965,"LEK, d.d. - 9m3 - plastika","VEROVŠKOVA 57",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 VEROVŠKOVA 57","14,49972066","46,07673436",9,34,00:34
2965,"LEK, d.d. - 9m3 - plastika","VEROVŠKOVA 57",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 VEROVŠKOVA 57","14,49972066","46,07673436",9,34,00:34
2965,"LEK, d.d. - 9m3 - plastika","VEROVŠKOVA 57",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 VEROVŠKOVA 57","14,49972066","46,07673436",9,34,00:34
4961,"LEK, d.d. - mleto steklo","VEROVŠKOVA 57",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 VEROVŠKOVA 57","14,49972066","46,07673436",9,34,00:34
4961,"LEK, d.d. - mleto steklo","VEROVŠKOVA 57",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 VEROVŠKOVA 57","14,49972066","46,07673436",9,34,00:34
6609,"LEKARNA KOČEVJE","TRG ZBORA ODPOSLANCEV 72",1330,"KOČEVJE","OSTALO","PE LJUBLJANA","1330 TRG ZBORA ODPOSLANCEV 72","14,86079081","45,63785528",119,147,02:27
5322,"LEKARNA LJUBLJANA - slopak","TBILISIJSKA 87",1000,"LJUBLJANA","SLOPAK - KU 2","PE LJUBLJANA","1000 TBILISIJSKA 87","14,47878281","46,0360527",17,71,01:11
5357,"LEKARNA NOVE POLJANE","GASPARIJEVA ULICA 2",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 GASPARIJEVA ULICA 2","14,528672","46,05338209",1,2,00:02
6112,"LEKARNA PRULE TRNOVO","HRENOVA ULICA 19",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 HRENOVA ULICA 19","14,50676942","46,04438233",8,35,00:35
5375,"LEKARNA SANOFARM","CELOVŠKA CESTA 142",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 CELOVŠKA CESTA 142","14,48725353","46,07295429",11,40,00:40
5392,"LEKARNA ŠTEPANJSKO NASELJE","LITIJSKA CESTA0 43",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 LITIJSKA 43","14,54356389","46,04812467",6,9,00:09
6443,"LEKARNIŠKA ZBORNICA SLOVENIJE","VOJKOVA CESTA 48",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 VOJKOVA CESTA 48","14,51658056","46,06771003",4,16,00:16
5308,"LENČ d.o.o.","ZELENOVA ULICA 8",1260,"LJUBLJANA-POLJE","OSTALO","PE LJUBLJANA","1260 ZELENOVA ULICA 8","14,59553122","46,04879642",20,32,00:32
6071,"LEOSS TRADE, d.o.o.","VOJKOVA CESTA 48",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 VOJKOVA CESTA 48","14,51658056","46,06771003",4,16,00:16
5847,"LEPENKA, d.d. - ostalo","SLAP 8",4290,"TRŽIČ","OSTALO","PE LJUBLJANA","4290 SLAP 8","14,31873022","46,36903636",92,105,01:45
5683,"LEPENKA, d.d. - slopak","SLAP 8",4290,"TRŽIČ","SLOPAK - KU 2","PE LJUBLJANA","4290 SLAP 8","14,31873022","46,36903636",92,105,01:45
2252,"LESNINA d.d.","CESTA NA BOKALCE 40",1000,"LJUBLJANA","SLOPAK - TRGOVCI","PE LJUBLJANA","1000 CESTA NA BOKALCE 40","14,44974673","46,05240081",18,41,00:41
2795,"LESNINA d.d.","CESTA NA BOKALCE 40",1000,"LJUBLJANA","SLOPAK - TRGOVCI","PE LJUBLJANA","1000 CESTA NA BOKALCE 40","14,44974673","46,05240081",18,41,00:41
3748,"LESNINA d.d.        KARTON","CESTA NA BOKALCE 40",1000,"LJUBLJANA","SLOPAK - TRGOVCI","PE LJUBLJANA","1000 CESTA NA BOKALCE 40","14,44974673","46,05240081",18,41,00:41
2253,"LESNINA d.d.        LES","CESTA NA BOKALCE 40",1000,"LJUBLJANA","SLOPAK - TRGOVCI","PE LJUBLJANA","1000 CESTA NA BOKALCE 40","14,44974673","46,05240081",18,41,00:41
2951,"LESNINA MG OPREMA, d.d. - klinika za ORL in C","ZALOŠKA CESTA 2",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 ZALOŠKA CESTA 2","14,52078596","46,05221572",2,4,00:04
6375,"LESNINA MTF d.o.o.","PARMOVA 53",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 PARMOVA 53","14,5026953","46,06505936",6,24,00:24
2254,"LESNINA TRGOVINA d.o.o.","TRŽAŠKA 135",1000,"LJUBLJANA","SLOPAK - KU 1","PE LJUBLJANA","1000 TRŽAŠKA 135","14,4684756","46,0371661",20,81,01:21
6323,"LESNINA TRGOVINA d.o.o. - arhiva","TRŽAŠKA 135",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 TRŽAŠKA 135","14,4684756","46,0371661",20,81,01:21
5421,"LESNINA, d.d. - odpadki neuporabni","CESTA NA BOKALCE 40",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 CESTA NA BOKALCE 40","14,44974673","46,05240081",18,41,00:41
2723,"LESPATEX","TRŽAŠKA 132",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 TRŽAŠKA 132","14,46815651","46,03810937",16,57,00:57
6441,"LGM d.o.o.","GORENJSKA CESTA 20",1234,"MENGEŠ","OSTALO","PE LJUBLJANA","1234 GORENJSKA CESTA 20","14,56425525","46,17794998",38,56,00:56
3728,"LHB FINANCE d.o.o.","ŠMARTINSKA ULICA 132",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 ŠMARTINSKA 132","14,53944216","46,06837092",3,8,00:08
4436,"LIMAB d.o.o.","OB ŽELEZNICI 16",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 OB ŽELEZNICI 16","14,5370247","46,05907562",1,3,00:03
3735,"LIMOS d.o.o.","KIDRIČEVA CESTA 51",4220,"ŠKOFJA LOKA","OSTALO","PE LJUBLJANA","4220 KIDRIČEVA CESTA 51","14,32964961","46,17255397",46,97,01:37
5905,"LIN, d.o..o","VEROVŠKOVA ULICA 64",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 VEROVŠKOVA ULICA 64","14,50146114","46,07872141",10,35,00:35
6626,"LINDE MPA, d.o.o.","VODOVODNA CESTA 99",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 VODOVODNA CESTA 99","14,5025067","46,07746628",9,33,00:33
4589,"LINEA MEDIJA d.o.o.","HRUŠEVSKA CESTA 44",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 HRUŠEVSKA CESTA 44","14,54677264","46,04444834",8,12,00:12
6102,"LIPIS INTERNATIONAL, d.o.o.","GOLJARJEVA POT 12",1210,"LJ-ŠENTVID","OSTALO","PE LJUBLJANA","1210 GOLJARJEVA POT 12","14,45211969","46,10139526",16,35,00:35
4978,"LITOSTROJ E.I. d.o.o. - slopak","LITOSTROJSKA 50",1000,"LJUBLJANA","SLOPAK - KU 2","PE LJUBLJANA","1000 LITOSTROJSKA 50","14,49382878","46,08201711",8,17,00:17
3269,"LITOSTROJ E.I., d.o.o.","LITOSTROJSKA CESTA 40",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 LITOSTROJSKA CESTA 40","14,49096682","46,07827044",11,41,00:41
3809,"LITOSTROJ HOLDING d.d. v ste~.","LITOSTROJSKA 40",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 LITOSTROJSKA 40","14,49096682","46,07827044",11,41,00:41
6230,"LITOSTROJ POWER, d.o.o.","LITOSTROJSKA CESTA 50",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 LITOSTROJSKA CESTA 50","14,49382878","46,08201711",8,17,00:17
2502,"LITTERA PICTA","BARLETOVA CESTA 4",1215,"MEDVODE","OSTALO","PE LJUBLJANA","1215 BARLETOVA CESTA 4","14,4134326","46,13688824",25,56,00:56
4123,"LIVAR, d.d. - slopak","LJUBLJANSKA 43",1295,"IVANČNA GORICA","SLOPAK - KU 2","PE LJUBLJANA","1295 LJUBLJANSKA 43","14,80734634","45,9411394",64,74,01:14
4148,"LIVARSTVO BARVNIH KOVIN","BRNČIČEVA ULICA 23",1000,"LJUBLJANA","SLOPAK - KU 2","PE LJUBLJANA","1231 BRNČIČEVA ULICA 23","14,54681561","46,09785846",15,23,00:23
2706,"LJUBLJANSKA BORZA d.d.","SLOVENSKA CESTA 56",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 SLOVENSKA CESTA 56","14,50607002","46,05621126",4,9,00:09
4084,"LJUBLJANSKE MLEKARNE - KOČEVJE","ROŠKA CESTA 3",1330,"KOČEVJE","SLOPAK - INDUSTRIJA","PE LJUBLJANA","1330 ROŠKA 3","14,51553173","46,04417673",6,28,00:28
4084,"LJUBLJANSKE MLEKARNE - KOČEVJE","ROŠKA CESTA 3",1330,"KOČEVJE","SLOPAK - INDUSTRIJA","PE LJUBLJANA","1330 ROŠKA 3","14,51553173","46,04417673",6,28,00:28
5932,"LJUBLJANSKE MLEKARNE - KOČEVJE - ostalo","ROŠKA CESTA 3",1330,"KOČEVJE","OSTALO","PE LJUBLJANA","1330 ROŠKA 3","14,51553173","46,04417673",6,28,00:28
