2234;"46,04783434";"14,4620419";"KEMOFARMACIJA";"CESTA NA BRDO 100";1000;"LJUBLJANA";;16;58
2240;"46,1812927";"13,74706385";"KOMUNALA TOLMIN";"POLJUBIN 89H";5220;"TOLMIN";;213;268
2241;"46,3389188";"15,42787826";"KONUS KONEX";"MESTNI TRG 18";3210;"SLOVENSKE KONJICE";;199;190
2247;"46,0517438";"14,50499833";"KRAŠCOMMERCE, d.o.o.";"ČOPOVA ULICA 3";1000;"LJUBLJANA";;4;11
2248;"46,0935429";"14,51038091";"KUŠAR COMMERCE d.o.o.";"JEŽICA 27";1000;"LJUBLJANA";;12;25
2252;"46,05240081";"14,44974673";"LESNINA d.d.";"CESTA NA BOKALCE 40";1000;"LJUBLJANA";;18;41
2253;"46,05240081";"14,44974673";"LESNINA d.d.        LES";"CESTA NA BOKALCE 40";1000;"LJUBLJANA";;18;41
2254;"46,0371661";"14,4684756";"LESNINA TRGOVINA d.o.o.";"TRŽAŠKA 135";1000;"LJUBLJANA";;20;81
2257;"46,07736134";"14,50528734";"LJUBLJANSKE MLEKARNE d.d.   VK";"TOLSTOJEVA 63";1000;"LJUBLJANA";;9;31
2257;"46,07736134";"14,50528734";"LJUBLJANSKE MLEKARNE d.d.   VK";"TOLSTOJEVA 63";1000;"LJUBLJANA";;9;31
2258;"46,06800312";"14,54196589";"LJUBLJANSKE MLEKARNE-ŽITO";"ŠMARTINSKA 152";1000;"LJUBLJANA";;3;9
2261;"46,13552934";"14,74466913";"M MARKET M-MIG";"VEGOVA 1";1251;"MORAVČE";;53;78
2262;"46,0871602";"14,48095427";"MAGNETI LJUBLJANA d.d.";"STEGNE 37";1000;"LJUBLJANA";;10;22
2263;"46,14179504";"14,5928476";"MAIA";"MASLJEVA 3";1230;"DOMŽALE";;26;44
2264;"46,06738672";"14,52317587";"MEDEX, d.d. - 5m3 karton";"LINHARTOVA 49a";1000;"LJUBLJANA";;2;6
2264;"46,06738672";"14,52317587";"MEDEX, d.o.o. - 5m3 karton";"LINHARTOVA 49a";1000;"LJUBLJANA";;2;6
2265;"46,1529603";"14,62434214";"MEDIA PRINT";"LJUBLJANSKA 1";1233;"DOB";;29;43
2266;"46,12125599";"14,55007933";"MELITAS d.o.o.";"BOROVEC 9";1236;"TRZIN";;17;27
2272;"46,06840133";"14,60560081";"MESNINE DEŽELE KRANJSKE";"AGROKOMBINATSKA ULICA 63";1000;"LJUBLJANA";;20;42
2273;"46,19851793";"14,58111914";"MESO KAMNIK";"KORENOVA CESTA 9";1241;"KAMNIK";;38;66
